f1,f2,f3,f4,f5,f6,f7,f8,m_or_b
7,26,18,4,10,9,6,54,1
6,9,10,9,10,9,10,22,1
3,12,2,2,8,7,10,8,1
3,20,8,4,9,8,5,15,1
2,7,7,6,9,8,10,12,1
7,23,41,8,14,13,15,193,1
7,9,5,2,7,6,5,20,1
6,24,6,3,10,9,5,24,1
2,9,4,4,4,3,3,4,1
4,14,4,2,14,13,11,30,1
2,2,1,3,2,2,4,5,1
2,17,2,2,9,8,6,4,1
2,4,3,3,4,3,4,0,1
6,17,5,4,1,1,0,0,1
4,20,13,9,10,9,5,26,1
2,6,2,1,9,8,9,25,1
4,5,3,2,1,1,3,0,1
2,10,7,4,6,5,10,18,1
2,22,8,6,10,9,8,8,1
2,6,4,4,5,4,5,0,1
4,18,12,11,4,3,4,6,1
9,29,15,4,11,10,9,62,1
2,4,3,3,4,3,4,0,1
7,9,5,2,7,6,5,20,1
3,4,2,2,4,4,4,5,1
5,10,7,7,13,12,12,47,1
2,10,6,5,7,6,7,0,1
0,0,0,0,0,0,0,0,1
5,6,4,2,9,8,10,14,1
2,1,1,2,1,1,1,0,1
2,4,7,2,3,2,3,0,1
5,9,1,2,1,1,2,0,1
3,10,8,5,10,9,10,8,1
7,9,5,2,6,6,4,6,1
2,4,3,3,3,2,2,0,1
7,21,6,2,16,15,12,30,1
2,21,9,4,9,8,8,27,1
4,22,11,7,17,16,11,20,1
8,23,4,4,13,12,11,83,1
2,9,6,7,5,4,3,0,1
2,4,3,3,4,3,4,0,1
7,12,4,4,6,6,6,6,1
4,8,3,4,7,6,2,4,1
6,12,8,8,7,6,7,6,1
1,5,5,5,5,4,3,0,1
2,7,5,5,4,3,5,0,1
7,11,13,6,10,9,12,89,1
1,5,3,5,6,5,5,2,1
1,5,2,2,4,4,6,11,1
4,13,10,4,9,8,9,44,1
5,12,22,5,10,9,13,38,1
7,12,4,4,6,6,6,6,1
3,4,2,2,4,4,4,5,1
2,3,1,2,1,0,1,14,1
1,4,1,2,2,2,4,2,1
4,19,6,5,1,1,0,0,1
2,10,6,7,7,6,3,2,1
3,3,1,2,3,3,5,2,1
7,16,7,5,11,10,15,77,1
4,5,3,2,7,6,8,18,1
2,5,1,2,1,1,2,0,1
2,4,3,3,4,3,4,0,1
4,16,14,7,10,9,8,2,1
9,26,18,20,19,18,11,11,1
2,4,1,2,0,0,2,0,1
6,12,18,6,10,9,7,30,1
5,11,6,5,4,3,6,7,1
2,4,2,2,6,5,4,12,1
6,14,20,6,15,14,17,156,1
2,9,6,7,5,4,3,3,1
4,18,12,11,4,3,4,6,1
7,29,28,6,10,9,14,49,1
7,14,5,5,6,5,2,17,1
6,18,5,4,1,1,0,0,1
5,11,4,4,6,5,4,0,1
3,6,32,2,8,7,6,19,1
2,7,5,5,4,3,5,0,1
3,5,4,2,5,5,4,7,1
2,2,3,2,0,0,0,0,1
2,10,6,5,7,6,7,0,1
7,20,11,7,12,11,8,22,1
5,25,12,4,11,10,6,31,1
4,14,10,6,9,8,8,0,1
3,8,5,5,10,9,10,11,1
2,4,3,3,4,3,4,0,1
3,4,2,2,4,4,4,11,1
2,5,1,2,1,1,2,0,1
2,11,7,3,8,7,7,10,1
2,9,6,7,5,4,3,0,1
1,5,2,2,4,4,6,11,1
4,18,12,11,4,3,4,6,1
4,19,6,5,1,1,0,0,1
2,7,5,5,4,3,5,0,1
1,3,2,2,2,2,3,3,1
2,9,4,4,4,3,3,4,1
2,9,6,7,5,4,3,0,1
2,10,6,5,7,6,7,0,1
3,8,6,3,5,4,8,2,1
3,4,2,2,4,4,4,5,1
2,7,6,5,9,8,10,11,1
7,14,10,4,13,12,10,7,1
2,6,2,2,1,1,2,0,1
7,23,52,9,13,12,10,5,1
